date,quintile,n,mean_pred_ret,mean_real_ret,median_real_ret
2026-07-17,1,12,-0.15162254926979069,-0.06780991800022924,-0.08209895446472709
2026-07-17,2,12,-0.06316112016174429,0.043898514155456723,0.04415836715182553
2026-07-17,3,12,-0.024939211539812017,0.004683963196275805,0.049398872507816605
2026-07-17,4,12,0.021377025487549106,0.0467770682411126,0.04037451321945473
2026-07-17,5,12,0.0887810821969216,0.021041823192162173,0.013982982210407113
2026-07-24,1,12,-0.14569281459352545,-0.10564923316829233,-0.0804968556040852
2026-07-24,2,12,-0.057009832664309125,-0.05834572017087759,-0.040131873264519724
2026-07-24,3,12,-0.025731925094860626,-0.018723333108265034,-0.004232695409165876
2026-07-24,4,12,0.01389322957094305,-0.03372634673701761,-0.007986357417387624
2026-07-24,5,12,0.09578394258676204,-0.03364724142160359,-0.03403346980687921
2026-07-31,1,12,-0.10940829390220842,0.06222028055433187,0.08925318761384327
2026-07-31,2,12,-0.04129318060070377,0.043552514094056,0.04100841295823965
2026-07-31,3,12,-0.00653275224856444,0.10857599912326994,0.0478634103007235
2026-07-31,4,12,0.015924571287090517,0.06105024466729859,0.049958113207417054
2026-07-31,5,12,0.12358582979434586,0.1076924846335199,0.07767328456983624
